TIMESTAMP,LOCATION_ID,EARNED_POINTS,REDEEM_POINTS
2022-08-05,A-1001,26787,29272
2022-08-05,A-1002,27296,34918
2022-08-05,A-1003,23107,28657
2022-08-05,A-1004,22897,34861
2022-08-05,A-1005,31394,20404
2022-08-05,A-1006,31169,29010
2022-08-05,A-1007,22192,29721
2022-08-05,A-1008,25788,26401
2022-08-06,A-1001,34216,24115
2022-08-06,A-1002,34215,34877
2022-08-06,A-1003,34659,34580
2022-08-06,A-1004,20623,21142
2022-08-06,A-1005,33646,26295
2022-08-06,A-1006,24775,29253
2022-08-06,A-1007,34549,20732
2022-08-06,A-1008,32334,22336
2022-08-07,A-1001,21896,26527
2022-08-07,A-1002,22841,25567
2022-08-07,A-1003,31492,33694
2022-08-07,A-1004,29985,31709
2022-08-07,A-1005,24011,28726
2022-08-07,A-1006,32318,32184
2022-08-07,A-1007,32254,20870
2022-08-07,A-1008,21365,34066
2022-08-08,A-1001,31307,33891
2022-08-08,A-1002,29428,21073
2022-08-08,A-1003,22195,31833
2022-08-08,A-1004,34566,34818
2022-08-08,A-1005,32551,21882
2022-08-08,A-1006,32438,25143
2022-08-08,A-1007,31181,20782
2022-08-08,A-1008,33942,29273
2022-08-09,A-1001,28965,21058
2022-08-09,A-1002,30873,31661
2022-08-09,A-1003,22600,29364
2022-08-09,A-1004,22986,20735
2022-08-09,A-1005,31383,27117
2022-08-09,A-1006,30398,24713
2022-08-09,A-1007,22438,33659
2022-08-09,A-1008,30202,31589
2022-08-10,A-1001,30788,23323
2022-08-10,A-1002,29765,20197
2022-08-10,A-1003,30727,22451
2022-08-10,A-1004,23989,20423
2022-08-10,A-1005,23369,30386
2022-08-10,A-1006,23326,25597
2022-08-10,A-1007,29565,32529
2022-08-10,A-1008,26725,23359
2022-08-11,A-1001,20749,27481
2022-08-11,A-1002,21440,30755
2022-08-11,A-1003,33417,25084
2022-08-11,A-1004,25646,30025
2022-08-11,A-1005,23901,27239
2022-08-11,A-1006,31328,22907
2022-08-11,A-1007,34693,26250
2022-08-11,A-1008,22105,25013
2022-08-12,A-1001,24636,20684
2022-08-12,A-1002,25355,24517
2022-08-12,A-1003,30777,30234
2022-08-12,A-1004,23123,32851
2022-08-12,A-1005,29463,34517
2022-08-12,A-1006,21819,23539
2022-08-12,A-1007,25944,25786
2022-08-12,A-1008,30293,27957
2022-08-13,A-1001,21829,28689
2022-08-13,A-1002,32981,27549
2022-08-13,A-1003,26942,33968
2022-08-13,A-1004,30634,24497
2022-08-13,A-1005,31998,27708
2022-08-13,A-1006,27799,28845
2022-08-13,A-1007,21003,28213
2022-08-13,A-1008,23775,30538
2022-08-14,A-1001,32452,31165
2022-08-14,A-1002,34782,34700
2022-08-14,A-1003,29947,20781
2022-08-14,A-1004,34592,26131
2022-08-14,A-1005,30631,20294
2022-08-14,A-1006,26556,28553
2022-08-14,A-1007,21021,23970
2022-08-14,A-1008,25410,22431
2022-08-15,A-1001,25452,32878
2022-08-15,A-1002,30388,25749
2022-08-15,A-1003,27130,21246
2022-08-15,A-1004,20512,25073
2022-08-15,A-1005,26055,27159
2022-08-15,A-1006,20807,29761
2022-08-15,A-1007,31181,30900
2022-08-15,A-1008,29809,32781
2022-08-16,A-1001,28979,27689
2022-08-16,A-1002,33772,28896
2022-08-16,A-1003,32835,25090
2022-08-16,A-1004,34018,26440
2022-08-16,A-1005,20626,33171
2022-08-16,A-1006,30021,20716
2022-08-16,A-1007,29715,33123
2022-08-16,A-1008,30458,20366
2022-08-17,A-1001,21215,26549
2022-08-17,A-1002,29368,31696
2022-08-17,A-1003,27476,25172
2022-08-17,A-1004,29082,30422
2022-08-17,A-1005,22678,25008
2022-08-17,A-1006,26199,34000
2022-08-17,A-1007,24725,29672
2022-08-17,A-1008,26038,34447
2022-08-18,A-1001,28387,29291
2022-08-18,A-1002,32175,30354
2022-08-18,A-1003,20348,29704
2022-08-18,A-1004,27017,21023
2022-08-18,A-1005,30630,33645
2022-08-18,A-1006,23746,27391
2022-08-18,A-1007,33580,25721
2022-08-18,A-1008,34056,20180
2022-08-19,A-1001,32315,22234
2022-08-19,A-1002,22308,25601
2022-08-19,A-1003,27955,23736
2022-08-19,A-1004,29538,25644
2022-08-19,A-1005,23337,22000
2022-08-19,A-1006,28659,26177
2022-08-19,A-1007,22709,20338
2022-08-19,A-1008,24770,21857
2022-08-20,A-1001,28350,29450
2022-08-20,A-1002,24598,29763
2022-08-20,A-1003,29022,26711
2022-08-20,A-1004,33651,31671
2022-08-20,A-1005,27558,32131
2022-08-20,A-1006,21581,26841
2022-08-20,A-1007,31042,22595
2022-08-20,A-1008,21311,27211
2022-08-21,A-1001,27718,25272
2022-08-21,A-1002,30149,26826
2022-08-21,A-1003,23529,33516
2022-08-21,A-1004,25161,23201
2022-08-21,A-1005,24841,21247
2022-08-21,A-1006,28612,25101
2022-08-21,A-1007,34451,27279
2022-08-21,A-1008,28176,23539
2022-08-22,A-1001,24478,30433
2022-08-22,A-1002,28409,20110
2022-08-22,A-1003,24270,33794
2022-08-22,A-1004,23296,26261
2022-08-22,A-1005,29599,22971
2022-08-22,A-1006,33176,31650
2022-08-22,A-1007,22219,34838
2022-08-22,A-1008,26668,34741
2022-08-23,A-1001,21672,30642
2022-08-23,A-1002,23911,23500
2022-08-23,A-1003,26710,26203
2022-08-23,A-1004,29306,29451
2022-08-23,A-1005,26745,29420
2022-08-23,A-1006,27217,29924
2022-08-23,A-1007,25550,22161
2022-08-23,A-1008,30003,23968
2022-08-24,A-1001,22381,27906
2022-08-24,A-1002,20993,20329
2022-08-24,A-1003,21656,33199
2022-08-24,A-1004,25636,32276
2022-08-24,A-1005,26996,23908
2022-08-24,A-1006,31453,28345
2022-08-24,A-1007,31064,30086
2022-08-24,A-1008,21108,25133
2022-08-25,A-1001,28138,22866
2022-08-25,A-1002,28321,34011
2022-08-25,A-1003,30652,21339
2022-08-25,A-1004,25429,29260
2022-08-25,A-1005,28373,32393
2022-08-25,A-1006,30885,24939
2022-08-25,A-1007,33205,34286
2022-08-25,A-1008,27718,25998
2022-08-26,A-1001,25540,30695
2022-08-26,A-1002,27773,28916
2022-08-26,A-1003,32112,32557
2022-08-26,A-1004,27158,27681
2022-08-26,A-1005,30656,29745
2022-08-26,A-1006,34348,27683
2022-08-26,A-1007,26824,20912
2022-08-26,A-1008,30359,23698
2022-08-27,A-1001,28273,25625
2022-08-27,A-1002,28291,26426
2022-08-27,A-1003,27889,28191
2022-08-27,A-1004,28195,22667
2022-08-27,A-1005,27589,24334
2022-08-27,A-1006,21714,27256
2022-08-27,A-1007,26747,31725
2022-08-27,A-1008,21424,29074
2022-08-28,A-1001,20125,21111
2022-08-28,A-1002,26959,21875
2022-08-28,A-1003,28911,33752
2022-08-28,A-1004,24013,22120
2022-08-28,A-1005,23803,23659
2022-08-28,A-1006,23783,24070
2022-08-28,A-1007,31231,24598
2022-08-28,A-1008,31024,29414
2022-08-29,A-1001,23422,27738
2022-08-29,A-1002,34544,20479
2022-08-29,A-1003,33647,30875
2022-08-29,A-1004,31148,26960
2022-08-29,A-1005,34488,29419
2022-08-29,A-1006,20421,28369
2022-08-29,A-1007,24682,24403
2022-08-29,A-1008,32063,20597
2022-08-30,A-1001,29417,21276
2022-08-30,A-1002,32908,33038
2022-08-30,A-1003,23699,33922
2022-08-30,A-1004,32553,20378
2022-08-30,A-1005,27779,25826
2022-08-30,A-1006,33002,34910
2022-08-30,A-1007,26981,27691
2022-08-30,A-1008,33969,25879
2022-08-31,A-1001,24462,33948
2022-08-31,A-1002,21735,26118
2022-08-31,A-1003,25824,27167
2022-08-31,A-1004,23462,29371
2022-08-31,A-1005,26591,32825
2022-08-31,A-1006,24968,31213
2022-08-31,A-1007,25338,26765
2022-08-31,A-1008,32547,29724
2022-09-01,A-1001,30633,30532
2022-09-01,A-1002,31009,5243
2022-09-01,A-1003,23213,31142
2022-09-01,A-1004,20323,23217
2022-09-01,A-1005,31095,28888
2022-09-01,A-1006,31007,30078
2022-09-01,A-1007,24459,27144
2022-09-01,A-1008,24893,30469
2022-09-02,A-1001,32214,29497
2022-09-02,A-1002,20727,4481
2022-09-02,A-1003,34026,22004
2022-09-02,A-1004,21517,32661
2022-09-02,A-1005,30219,24340
2022-09-02,A-1006,29488,28601
2022-09-02,A-1007,29159,28970
2022-09-02,A-1008,25651,26136
2022-09-03,A-1001,24865,28982
2022-09-03,A-1002,31207,3696
2022-09-03,A-1003,33660,26957
2022-09-03,A-1004,30209,22273
2022-09-03,A-1005,24808,22398
2022-09-03,A-1006,20412,30780
2022-09-03,A-1007,25117,25793
2022-09-03,A-1008,21936,34771
2022-09-04,A-1001,20882,20215
2022-09-04,A-1002,34910,5853
2022-09-04,A-1003,34872,28154
2022-09-04,A-1004,25170,32673
2022-09-04,A-1005,31365,22229
2022-09-04,A-1006,20550,22109
2022-09-04,A-1007,26338,20668
2022-09-04,A-1008,31626,32294
2022-09-05,A-1001,32485,32378
2022-09-05,A-1002,23437,5606
2022-09-05,A-1003,29661,29684
2022-09-05,A-1004,30309,26323
2022-09-05,A-1005,24538,33574
2022-09-05,A-1006,27856,29405
2022-09-05,A-1007,31800,30106
2022-09-05,A-1008,31092,32661
2022-09-06,A-1001,25149,21061
2022-09-06,A-1002,30156,5421
2022-09-06,A-1003,32424,21830
2022-09-06,A-1004,31743,31358
2022-09-06,A-1005,27844,28074
2022-09-06,A-1006,31439,20028
2022-09-06,A-1007,34209,26112
2022-09-06,A-1008,26522,23195
2022-09-07,A-1001,21280,27259
2022-09-07,A-1002,27880,5705
2022-09-07,A-1003,29961,23777
2022-09-07,A-1004,21193,28377
2022-09-07,A-1005,27179,29553
2022-09-07,A-1006,26425,28548
2022-09-07,A-1007,34736,28084
2022-09-07,A-1008,20380,24207
2022-09-08,A-1001,29974,28464
2022-09-08,A-1002,22277,3800
2022-09-08,A-1003,21745,26686
2022-09-08,A-1004,34669,28482
2022-09-08,A-1005,23910,33687
2022-09-08,A-1006,34293,32584
2022-09-08,A-1007,28634,27749
2022-09-08,A-1008,20697,23448
2022-09-09,A-1001,24412,25702
2022-09-09,A-1002,20491,3806
2022-09-09,A-1003,24664,22570
2022-09-09,A-1004,30070,29496
2022-09-09,A-1005,21472,23503
2022-09-09,A-1006,25130,21347
2022-09-09,A-1007,27423,29760
2022-09-09,A-1008,28887,21632
2022-09-10,A-1001,23574,27251
2022-09-10,A-1002,31441,4345
2022-09-10,A-1003,26611,27118
2022-09-10,A-1004,33429,29607
2022-09-10,A-1005,27792,22532
2022-09-10,A-1006,29688,20277
2022-09-10,A-1007,34058,24059
2022-09-10,A-1008,27719,31474
2022-09-11,A-1001,31844,34021
2022-09-11,A-1002,25100,3587
2022-09-11,A-1003,28384,23696
2022-09-11,A-1004,25811,29917
2022-09-11,A-1005,33945,31106
2022-09-11,A-1006,31885,23466
2022-09-11,A-1007,21895,32554
2022-09-11,A-1008,27814,32484
2022-09-12,A-1001,29562,21440
2022-09-12,A-1002,28212,4359
2022-09-12,A-1003,26721,23730
2022-09-12,A-1004,24265,22071
2022-09-12,A-1005,21556,30113
2022-09-12,A-1006,27597,27726
2022-09-12,A-1007,24948,34516
2022-09-12,A-1008,31492,30661
2022-09-13,A-1001,25107,30154
2022-09-13,A-1002,29796,5061
2022-09-13,A-1003,22096,25292
2022-09-13,A-1004,30115,23240
2022-09-13,A-1005,25397,25033
2022-09-13,A-1006,26078,29990
2022-09-13,A-1007,27439,33342
2022-09-13,A-1008,28188,25779
2022-09-14,A-1001,25138,31571
2022-09-14,A-1002,30285,3635
2022-09-14,A-1003,20910,22839
2022-09-14,A-1004,27761,32840
2022-09-14,A-1005,34284,20338
2022-09-14,A-1006,23179,28756
2022-09-14,A-1007,24460,32551
2022-09-14,A-1008,32726,25722
2022-09-15,A-1001,34059,33290
2022-09-15,A-1002,24407,3846
2022-09-15,A-1003,33790,24772
2022-09-15,A-1004,30241,30860
2022-09-15,A-1005,20449,24754
2022-09-15,A-1006,26006,34772
2022-09-15,A-1007,27898,20710
2022-09-15,A-1008,22836,20169
2022-09-16,A-1001,33849,30735
2022-09-16,A-1002,28869,4892
2022-09-16,A-1003,26835,26721
2022-09-16,A-1004,20151,25636
2022-09-16,A-1005,28792,20519
2022-09-16,A-1006,25714,29131
2022-09-16,A-1007,34331,21240
2022-09-16,A-1008,34717,22760
2022-09-17,A-1001,20238,31870
2022-09-17,A-1002,26142,5579
2022-09-17,A-1003,31638,26495
2022-09-17,A-1004,26472,20507
2022-09-17,A-1005,34979,30664
2022-09-17,A-1006,30725,23317
2022-09-17,A-1007,34497,20327
2022-09-17,A-1008,24905,22310
2022-09-18,A-1001,24738,29453
2022-09-18,A-1002,27394,3435
2022-09-18,A-1003,21618,30717
2022-09-18,A-1004,25773,34545
2022-09-18,A-1005,33764,30411
2022-09-18,A-1006,21957,23923
2022-09-18,A-1007,30268,31630
2022-09-18,A-1008,26866,21599
2022-09-19,A-1001,22763,21407
2022-09-19,A-1002,28533,3783
2022-09-19,A-1003,33338,25267
2022-09-19,A-1004,21049,25637
2022-09-19,A-1005,21351,28208
2022-09-19,A-1006,30655,23748
2022-09-19,A-1007,23672,23361
2022-09-19,A-1008,33472,32554
2022-09-20,A-1001,20220,29793
2022-09-20,A-1002,24164,5435
2022-09-20,A-1003,22289,27094
2022-09-20,A-1004,21173,20607
2022-09-20,A-1005,23399,29633
2022-09-20,A-1006,33770,34690
2022-09-20,A-1007,30006,26277
2022-09-20,A-1008,33632,25253
2022-09-21,A-1001,20840,21531
2022-09-21,A-1002,26933,5741
2022-09-21,A-1003,32813,33186
2022-09-21,A-1004,24634,30452
2022-09-21,A-1005,23330,33107
2022-09-21,A-1006,21036,22595
2022-09-21,A-1007,30787,20108
2022-09-21,A-1008,31080,23736
2022-09-22,A-1001,30681,21171
2022-09-22,A-1002,23280,4643
2022-09-22,A-1003,26132,20748
2022-09-22,A-1004,20107,27766
2022-09-22,A-1005,24305,29900
2022-09-22,A-1006,29629,28198
2022-09-22,A-1007,30098,30566
2022-09-22,A-1008,25247,33416
2022-09-23,A-1001,27957,28863
2022-09-23,A-1002,21385,4713
2022-09-23,A-1003,33418,33147
2022-09-23,A-1004,20216,28144
2022-09-23,A-1005,33113,33528
2022-09-23,A-1006,24259,28767
2022-09-23,A-1007,34535,21216
2022-09-23,A-1008,27263,21823
2022-09-24,A-1001,26515,33345
2022-09-24,A-1002,22103,3204
2022-09-24,A-1003,22958,34369
2022-09-24,A-1004,27193,21583
2022-09-24,A-1005,28459,32287
2022-09-24,A-1006,23664,29461
2022-09-24,A-1007,30662,34520
2022-09-24,A-1008,32416,25471
2022-09-25,A-1001,20286,22714
2022-09-25,A-1002,33285,4430
2022-09-25,A-1003,24295,23948
2022-09-25,A-1004,21224,20158
2022-09-25,A-1005,21098,22792
2022-09-25,A-1006,32975,24046
2022-09-25,A-1007,24298,30187
2022-09-25,A-1008,20124,27657
2022-09-26,A-1001,31062,27285
2022-09-26,A-1002,21790,5010
2022-09-26,A-1003,27612,34793
2022-09-26,A-1004,25110,32901
2022-09-26,A-1005,26141,23744
2022-09-26,A-1006,20088,29916
2022-09-26,A-1007,31123,27941
2022-09-26,A-1008,26105,20807
2022-09-27,A-1001,28857,26505
2022-09-27,A-1002,24308,5730
2022-09-27,A-1003,30268,30854
2022-09-27,A-1004,20838,23447
2022-09-27,A-1005,24508,28150
2022-09-27,A-1006,22376,28275
2022-09-27,A-1007,26463,32098
2022-09-27,A-1008,30892,20137
2022-09-28,A-1001,27850,20516
2022-09-28,A-1002,28649,5107
2022-09-28,A-1003,32326,24317
2022-09-28,A-1004,30589,23147
2022-09-28,A-1005,28598,22801
2022-09-28,A-1006,30938,23719
2022-09-28,A-1007,22857,31592
2022-09-28,A-1008,27384,22056
2022-09-29,A-1001,21022,31406
2022-09-29,A-1002,21701,5800
2022-09-29,A-1003,20680,21773
2022-09-29,A-1004,31971,29647
2022-09-29,A-1005,26121,22668
2022-09-29,A-1006,22055,24463
2022-09-29,A-1007,28593,28485
2022-09-29,A-1008,28955,28299
2022-09-30,A-1001,33027,33137
2022-09-30,A-1002,20923,4772
2022-09-30,A-1003,33662,28111
2022-09-30,A-1004,32393,26637
2022-09-30,A-1005,31221,25860
2022-09-30,A-1006,25284,20038
2022-09-30,A-1007,20688,24753
2022-09-30,A-1008,25969,31276
